BUCKET,DATE,LOG_RET,PRICE,LOG_RET_MPOR,RET_MPOR,EWMA_VOL,EWMA_MEAN,deval,MARGIN_LONG,MARGIN_SHORT,BREACH,COLOR,SIZE
2,2006-11-02,-0.00974399995085277,3983,-0.00725460007949493,-0.007228348987089128,0.013921977334304536,0.0022005197810595323,-0.6997554278791058,0.04289198157947415,0.036357438928598725,FALSE,black,0.5
3,2006-11-01,0.00248939987135784,4022,-2.4860003174907025e-4,-2.485691333217188e-4,0.014212129518437259,0.002697267807774839,-0.20762100355189234,0.043098286254179365,0.03653116247776477,FALSE,black,0.5
1,2006-10-31,0,4012,-0.0059641994929381294,-0.005946448961910766,0.014007175591253975,0.002647936939255185,-0.6290026639941169,0.0434313678814036,0.03682648692007383,FALSE,black,0.5
2,2006-10-30,-0.00273799990310691,4012,-0.00373179915384625,-0.003724844645016989,0.014129560039640963,0.002632636251787549,-0.4570132041412628,0.043665113621780056,0.03703250624971727,FALSE,black,0.5
3,2006-10-27,-0.00322619958983122,4023,-2.48549018691509e-4,-2.4851813294313185e-4,0.014535383114641538,0.0027692507975240364,-0.20833930042532073,0.04395990217534978,0.037283617817151345,FALSE,black,0.5
1,2006-10-26,0.00223240033909188,4036,0.0019841101732957036,0.0019860798223370058,0.014248403623745,0.002998084344060904,-0.06886663906773115,0.04429524574703869,0.037581359961487024,FALSE,black,0.5
2,2006-10-25,7.45250232047831e-4,4027,0.005478109665480094,0.005493141945190239,0.01442569995081506,0.002860936202656198,0.18985176123780448,0.04460105228663819,0.03785069377588491,FALSE,black,0.5
3,2006-10-24,-9.93540397844007e-4,4024,0.0069825589607059625,0.00700699386513759,0.014860924295283266,0.002847565552661459,0.2876264436786399,0.044879109597475576,0.03808735514536242,FALSE,black,0.5
1,2006-10-23,0.00572639983127627,4028,0.00672559980979871,0.006748267445520595,0.014561972439250729,0.002986944273383832,0.26548334090134845,0.045125860178780744,0.03830801604796328,FALSE,black,0.5
2,2006-10-20,0.0022496995272737,4005,0.01205720030760484,0.012130181368037896,0.014705354685917084,0.0026862721787321345,0.662613624301357,0.04535223400395227,0.038508133958304824,FALSE,black,0.5
3,2006-10-19,-0.00125049954875126,3996,-0.0032484990742277595,-0.0032432284099042086,0.01509791536052055,0.0026399992585983264,-0.3989159652627871,0.045436361751674634,0.03857510260538377,FALSE,black,0.5
1,2006-10-18,0.0110580003290824,4001,-0.0019979995254764994,-0.001996004853097255,0.014796434529967834,0.0027973929373547764,-0.3311817533751287,0.04574223897562146,0.03884778894093599,FALSE,black,0.5
2,2006-10-17,-0.0130559998545589,3957,-0.013554750209842354,-0.013463298252346267,0.014791196374182341,0.00225635207035479,-1.1147513875592188,0.04603313622883523,0.03910465472173339,FALSE,black,0.5
3,2006-10-16,0,4009,0.007762650107059766,0.007792857588181823,0.015394030960610006,0.00289242564570921,0.3226288315310961,0.04606582437868639,0.03912650569525261,FALSE,black,0.5
1,2006-10-13,-4.98750355283454e-4,4009,0.009020349871033895,0.009061155829320766,0.01509568151403132,0.0030014147467329107,0.4093330690682269,0.04633075944148648,0.039363595047445805,FALSE,black,0.5
2,2006-10-12,0.00826140046234322,4011,0.014565800186465739,0.014672398387866936,0.014825627356074284,0.0029721384567773673,0.8112050911814885,0.04652723843684797,0.039537876453944916,FALSE,black,0.5
3,2006-10-11,0.00125769976397413,3978,0.006810469649134032,0.006833713635080674,0.01564918063720589,0.0027137732436589754,0.26978586560969064,0.046560999491215664,0.03956061146006405,FALSE,black,0.5
