FACT_DATE,PRODUCT_GROUP,IM_EUR,MEMBER_TYPE
28/08/2019,COMMODITY DERIVATIVES,2073163,CLIENT
28/08/2019,COMMODITY DERIVATIVES,1667054,HOUSE
28/08/2019,CORPORATE BOND LIQUIDATION GROUP,37010,CLIENT
28/08/2019,EQUITY DERIVATIVES,12222864318,CLIENT
28/08/2019,EQUITY DERIVATIVES,6241412064,HOUSE
28/08/2019,FIXED INCOME DERIVATIVES,7918370083,CLIENT
28/08/2019,FIXED INCOME DERIVATIVES,678142862,HOUSE
28/08/2019,FIXED INCOME DERIVATIVES ETF,12591593,CLIENT
28/08/2019,FIXED INCOME DERIVATIVES ETF,651683,HOUSE
28/08/2019,FX DERIVATIVES,1651325,CLIENT
28/08/2019,GC POOLING,407993456,CLIENT
28/08/2019,GC POOLING,2426820106,HOUSE
28/08/2019,OTC IRS,5934379459,CLIENT
28/08/2019,OTC IRS,4287477909,HOUSE
28/08/2019,PRECIOUS METALS DERIVATIVES,5941555,CLIENT
28/08/2019,PRECIOUS METALS DERIVATIVES,12565235,HOUSE
28/08/2019,SUPPLEMENTARY MARGINS,1605808275,CLIENT
28/08/2019,SUPPLEMENTARY MARGINS,894315670,HOUSE
29/08/2019,ASIA COOPERATION PRODUCTS,6239031,CLIENT
29/08/2019,"CASH, REPO, SECLEND BOND",25552140,CLIENT
29/08/2019,"CASH, REPO, SECLEND BOND",1534221806,HOUSE
29/08/2019,"CASH, REPO, SECLEND EQUITY",510436834,CLIENT
29/08/2019,"CASH, REPO, SECLEND EQUITY",405132310,HOUSE
29/08/2019,COMMODITY DERIVATIVES,2078910,CLIENT
29/08/2019,COMMODITY DERIVATIVES,1668455,HOUSE
29/08/2019,CORPORATE BOND LIQUIDATION GROUP,36989,CLIENT
29/08/2019,EQUITY DERIVATIVES,12601450984,CLIENT
29/08/2019,EQUITY DERIVATIVES,6137540187,HOUSE
29/08/2019,FIXED INCOME DERIVATIVES,7808121674,CLIENT
29/08/2019,FIXED INCOME DERIVATIVES,629114701,HOUSE
29/08/2019,FIXED INCOME DERIVATIVES ETF,13007302,CLIENT
29/08/2019,FIXED INCOME DERIVATIVES ETF,607258,HOUSE
29/08/2019,FX DERIVATIVES,1767835,CLIENT
29/08/2019,GC POOLING,437617663,CLIENT
29/08/2019,GC POOLING,2391557015,HOUSE
29/08/2019,OTC IRS,5869470345,CLIENT
29/08/2019,OTC IRS,4295518543,HOUSE
29/08/2019,PRECIOUS METALS DERIVATIVES,6354596,CLIENT
29/08/2019,PRECIOUS METALS DERIVATIVES,13962033,HOUSE
29/08/2019,SUPPLEMENTARY MARGINS,1591762473,CLIENT
29/08/2019,SUPPLEMENTARY MARGINS,900285903,HOUSE
30/08/2019,ASIA COOPERATION PRODUCTS,4542493,CLIENT
30/08/2019,"CASH, REPO, SECLEND BOND",54467769,CLIENT
30/08/2019,"CASH, REPO, SECLEND BOND",1570170017,HOUSE
30/08/2019,"CASH, REPO, SECLEND EQUITY",561397300,CLIENT
30/08/2019,"CASH, REPO, SECLEND EQUITY",446676788,HOUSE
30/08/2019,COMMODITY DERIVATIVES,2080892,CLIENT
30/08/2019,COMMODITY DERIVATIVES,1667696,HOUSE
30/08/2019,CORPORATE BOND LIQUIDATION GROUP,36990,CLIENT
30/08/2019,EQUITY DERIVATIVES,12517802157,CLIENT
30/08/2019,EQUITY DERIVATIVES,6140534275,HOUSE
30/08/2019,FIXED INCOME DERIVATIVES,7720321850,CLIENT
30/08/2019,FIXED INCOME DERIVATIVES,615367122,HOUSE
30/08/2019,FIXED INCOME DERIVATIVES ETF,12777495,CLIENT
30/08/2019,FIXED INCOME DERIVATIVES ETF,620940,HOUSE
30/08/2019,FX DERIVATIVES,1656351,CLIENT
30/08/2019,GC POOLING,422861056,CLIENT
30/08/2019,GC POOLING,2030556069,HOUSE
30/08/2019,OTC IRS,5843100062,CLIENT
30/08/2019,OTC IRS,4275689717,HOUSE
30/08/2019,PRECIOUS METALS DERIVATIVES,12628190,CLIENT
30/08/2019,PRECIOUS METALS DERIVATIVES,20387464,HOUSE
30/08/2019,SUPPLEMENTARY MARGINS,1550196453,CLIENT
30/08/2019,SUPPLEMENTARY MARGINS,879194032,HOUSE
02/09/2019,ASIA COOPERATION PRODUCTS,6471741,CLIENT
02/09/2019,"CASH, REPO, SECLEND BOND",92082961,CLIENT
02/09/2019,"CASH, REPO, SECLEND BOND",1597779903,HOUSE
02/09/2019,"CASH, REPO, SECLEND EQUITY",547408878,CLIENT
02/09/2019,"CASH, REPO, SECLEND EQUITY",400309162,HOUSE
02/09/2019,COMMODITY DERIVATIVES,3453086,CLIENT
02/09/2019,COMMODITY DERIVATIVES,2869283,HOUSE
02/09/2019,CORPORATE BOND LIQUIDATION GROUP,36351,CLIENT
02/09/2019,EQUITY DERIVATIVES,12413466730,CLIENT
02/09/2019,EQUITY DERIVATIVES,6128818365,HOUSE
02/09/2019,FIXED INCOME DERIVATIVES,7377331224,CLIENT
02/09/2019,FIXED INCOME DERIVATIVES,561005442,HOUSE
02/09/2019,FIXED INCOME DERIVATIVES ETF,12766145,CLIENT
02/09/2019,FIXED INCOME DERIVATIVES ETF,707037,HOUSE
02/09/2019,FX DERIVATIVES,1548829,CLIENT
02/09/2019,GC POOLING,390891413,CLIENT
02/09/2019,GC POOLING,2281421345,HOUSE
02/09/2019,OTC IRS,5780232578,CLIENT
02/09/2019,OTC IRS,4238400501,HOUSE
02/09/2019,PRECIOUS METALS DERIVATIVES,12677896,CLIENT
02/09/2019,PRECIOUS METALS DERIVATIVES,20716222,HOUSE
02/09/2019,SUPPLEMENTARY MARGINS,1615653566,CLIENT
02/09/2019,SUPPLEMENTARY MARGINS,765125274,HOUSE
03/09/2019,ASIA COOPERATION PRODUCTS,4334090,CLIENT
03/09/2019,"CASH, REPO, SECLEND BOND",91256508,CLIENT
03/09/2019,"CASH, REPO, SECLEND BOND",1614233609,HOUSE
03/09/2019,"CASH, REPO, SECLEND EQUITY",546661757,CLIENT
03/09/2019,"CASH, REPO, SECLEND EQUITY",394974963,HOUSE
03/09/2019,COMMODITY DERIVATIVES,3436568,CLIENT
03/09/2019,COMMODITY DERIVATIVES,2849428,HOUSE
03/09/2019,CORPORATE BOND LIQUIDATION GROUP,36312,CLIENT
03/09/2019,EQUITY DERIVATIVES,12149105503,CLIENT
03/09/2019,EQUITY DERIVATIVES,6102619091,HOUSE
03/09/2019,FIXED INCOME DERIVATIVES,7410639785,CLIENT
03/09/2019,FIXED INCOME DERIVATIVES,604749634,HOUSE
03/09/2019,FIXED INCOME DERIVATIVES ETF,12561081,CLIENT
03/09/2019,FIXED INCOME DERIVATIVES ETF,817696,HOUSE
03/09/2019,FX DERIVATIVES,1673985,CLIENT
03/09/2019,GC POOLING,352450349,CLIENT
03/09/2019,GC POOLING,2449160667,HOUSE
03/09/2019,OTC IRS,5811706377,CLIENT
03/09/2019,OTC IRS,4306537758,HOUSE
03/09/2019,PRECIOUS METALS DERIVATIVES,12623794,CLIENT
03/09/2019,PRECIOUS METALS DERIVATIVES,16711810,HOUSE
03/09/2019,SUPPLEMENTARY MARGINS,1615653566,CLIENT
03/09/2019,SUPPLEMENTARY MARGINS,835625274,HOUSE
04/09/2019,ASIA COOPERATION PRODUCTS,5304549,CLIENT
04/09/2019,"CASH, REPO, SECLEND BOND",53468637,CLIENT
04/09/2019,"CASH, REPO, SECLEND BOND",1452275114,HOUSE
04/09/2019,"CASH, REPO, SECLEND EQUITY",557230243,CLIENT
04/09/2019,"CASH, REPO, SECLEND EQUITY",415601362,HOUSE
04/09/2019,COMMODITY DERIVATIVES,3442209,CLIENT
04/09/2019,COMMODITY DERIVATIVES,2858574,HOUSE
04/09/2019,CORPORATE BOND LIQUIDATION GROUP,36275,CLIENT
04/09/2019,EQUITY DERIVATIVES,12368218150,CLIENT
04/09/2019,EQUITY DERIVATIVES,6035668849,HOUSE
04/09/2019,FIXED INCOME DERIVATIVES,7396546985,CLIENT
04/09/2019,FIXED INCOME DERIVATIVES,634755951,HOUSE
04/09/2019,FIXED INCOME DERIVATIVES ETF,12438425,CLIENT
04/09/2019,FIXED INCOME DERIVATIVES ETF,814619,HOUSE
04/09/2019,FX DERIVATIVES,1648942,CLIENT
04/09/2019,GC POOLING,347660453,CLIENT
04/09/2019,GC POOLING,2436676455,HOUSE
04/09/2019,OTC IRS,5707422936,CLIENT
04/09/2019,OTC IRS,4273829237,HOUSE
04/09/2019,PRECIOUS METALS DERIVATIVES,13642207,CLIENT
04/09/2019,PRECIOUS METALS DERIVATIVES,16820805,HOUSE
04/09/2019,SUPPLEMENTARY MARGINS,1615653566,CLIENT
04/09/2019,SUPPLEMENTARY MARGINS,861125274,HOUSE
05/09/2019,ASIA COOPERATION PRODUCTS,4031442,CLIENT
05/09/2019,"CASH, REPO, SECLEND BOND",53757044,CLIENT
05/09/2019,"CASH, REPO, SECLEND BOND",1461473545,HOUSE
05/09/2019,"CASH, REPO, SECLEND EQUITY",643713096,CLIENT
05/09/2019,"CASH, REPO, SECLEND EQUITY",478148210,HOUSE
05/09/2019,COMMODITY DERIVATIVES,3555152,CLIENT
05/09/2019,COMMODITY DERIVATIVES,2958965,HOUSE
05/09/2019,CORPORATE BOND LIQUIDATION GROUP,36121,CLIENT
05/09/2019,EQUITY DERIVATIVES,12628262257,CLIENT
05/09/2019,EQUITY DERIVATIVES,6108414593,HOUSE
05/09/2019,FIXED INCOME DERIVATIVES,7667427573,CLIENT
05/09/2019,FIXED INCOME DERIVATIVES,559561970,HOUSE
05/09/2019,FIXED INCOME DERIVATIVES ETF,12602838,CLIENT
05/09/2019,FIXED INCOME DERIVATIVES ETF,512619,HOUSE
05/09/2019,FX DERIVATIVES,1489563,CLIENT
05/09/2019,GC POOLING,326008764,CLIENT
05/09/2019,GC POOLING,2357268952,HOUSE
05/09/2019,OTC IRS,5620957185,CLIENT
05/09/2019,OTC IRS,4176066050,HOUSE
05/09/2019,PRECIOUS METALS DERIVATIVES,13788808,CLIENT
05/09/2019,PRECIOUS METALS DERIVATIVES,20288442,HOUSE
05/09/2019,SUPPLEMENTARY MARGINS,1615653566,CLIENT
05/09/2019,SUPPLEMENTARY MARGINS,804125274,HOUSE
06/09/2019,ASIA COOPERATION PRODUCTS,4167235,CLIENT
06/09/2019,"CASH, REPO, SECLEND BOND",842869434,CLIENT
06/09/2019,"CASH, REPO, SECLEND BOND",1980983014,HOUSE
06/09/2019,"CASH, REPO, SECLEND EQUITY",657168353,CLIENT
06/09/2019,"CASH, REPO, SECLEND EQUITY",488200144,HOUSE
06/09/2019,COMMODITY DERIVATIVES,3562230,CLIENT
06/09/2019,COMMODITY DERIVATIVES,2979300,HOUSE
06/09/2019,CORPORATE BOND LIQUIDATION GROUP,36474,CLIENT
06/09/2019,EQUITY DERIVATIVES,12548231768,CLIENT
06/09/2019,EQUITY DERIVATIVES,6169513345,HOUSE
06/09/2019,FIXED INCOME DERIVATIVES,7784420467,CLIENT
06/09/2019,FIXED INCOME DERIVATIVES,574633429,HOUSE
06/09/2019,FIXED INCOME DERIVATIVES ETF,12708449,CLIENT
06/09/2019,FIXED INCOME DERIVATIVES ETF,485003,HOUSE
06/09/2019,FX DERIVATIVES,1347734,CLIENT
06/09/2019,GC POOLING,359541185,CLIENT
06/09/2019,GC POOLING,2406455170,HOUSE
06/09/2019,OTC IRS,5846987753,CLIENT
06/09/2019,OTC IRS,4249404563,HOUSE
06/09/2019,PRECIOUS METALS DERIVATIVES,14357621,CLIENT
06/09/2019,PRECIOUS METALS DERIVATIVES,28526906,HOUSE
06/09/2019,SUPPLEMENTARY MARGINS,1615653566,CLIENT
06/09/2019,SUPPLEMENTARY MARGINS,842422585,HOUSE
09/09/2019,ASIA COOPERATION PRODUCTS,5205819,CLIENT
09/09/2019,"CASH, REPO, SECLEND BOND",823541758,CLIENT
09/09/2019,"CASH, REPO, SECLEND BOND",1968172885,HOUSE
09/09/2019,"CASH, REPO, SECLEND EQUITY",599425586,CLIENT
09/09/2019,"CASH, REPO, SECLEND EQUITY",464208368,HOUSE
09/09/2019,COMMODITY DERIVATIVES,3659599,CLIENT
09/09/2019,COMMODITY DERIVATIVES,3038185,HOUSE
09/09/2019,CORPORATE BOND LIQUIDATION GROUP,36386,CLIENT
09/09/2019,EQUITY DERIVATIVES,12562986836,CLIENT
09/09/2019,EQUITY DERIVATIVES,6202678511,HOUSE
09/09/2019,FIXED INCOME DERIVATIVES,7605182893,CLIENT
09/09/2019,FIXED INCOME DERIVATIVES,552090694,HOUSE
09/09/2019,FIXED INCOME DERIVATIVES ETF,12719845,CLIENT
09/09/2019,FIXED INCOME DERIVATIVES ETF,467541,HOUSE
09/09/2019,FX DERIVATIVES,1422923,CLIENT
09/09/2019,GC POOLING,330656249,CLIENT
09/09/2019,GC POOLING,2303628275,HOUSE
09/09/2019,OTC IRS,5791958268,CLIENT
09/09/2019,OTC IRS,4179815977,HOUSE
09/09/2019,PRECIOUS METALS DERIVATIVES,15000323,CLIENT
09/09/2019,PRECIOUS METALS DERIVATIVES,48161725,HOUSE
09/09/2019,SUPPLEMENTARY MARGINS,1320258346,CLIENT
09/09/2019,SUPPLEMENTARY MARGINS,841197359,HOUSE
10/09/2019,ASIA COOPERATION PRODUCTS,31718145,CLIENT
10/09/2019,"CASH, REPO, SECLEND BOND",144685479,CLIENT
10/09/2019,"CASH, REPO, SECLEND BOND",1364955641,HOUSE
10/09/2019,"CASH, REPO, SECLEND EQUITY",618650366,CLIENT
10/09/2019,"CASH, REPO, SECLEND EQUITY",506915869,HOUSE
10/09/2019,COMMODITY DERIVATIVES,3718653,CLIENT
10/09/2019,COMMODITY DERIVATIVES,3071484,HOUSE
10/09/2019,CORPORATE BOND LIQUIDATION GROUP,36339,CLIENT
10/09/2019,EQUITY DERIVATIVES,12698661308,CLIENT
10/09/2019,EQUITY DERIVATIVES,6154365572,HOUSE
10/09/2019,FIXED INCOME DERIVATIVES,7641498643,CLIENT
10/09/2019,FIXED INCOME DERIVATIVES,526193877,HOUSE
10/09/2019,FIXED INCOME DERIVATIVES ETF,12646831,CLIENT
10/09/2019,FIXED INCOME DERIVATIVES ETF,420773,HOUSE
10/09/2019,FX DERIVATIVES,10409905,CLIENT
10/09/2019,GC POOLING,374533108,CLIENT
10/09/2019,GC POOLING,2468773243,HOUSE
10/09/2019,OTC IRS,5916188361,CLIENT
10/09/2019,OTC IRS,4211278078,HOUSE
10/09/2019,PRECIOUS METALS DERIVATIVES,15349959,CLIENT
10/09/2019,PRECIOUS METALS DERIVATIVES,51925536,HOUSE
10/09/2019,SUPPLEMENTARY MARGINS,1320258346,CLIENT
10/09/2019,SUPPLEMENTARY MARGINS,837697359,HOUSE
11/09/2019,ASIA COOPERATION PRODUCTS,4063094,CLIENT
11/09/2019,"CASH, REPO, SECLEND BOND",29957842,CLIENT
11/09/2019,"CASH, REPO, SECLEND BOND",1297240138,HOUSE
11/09/2019,"CASH, REPO, SECLEND EQUITY",657021927,CLIENT
11/09/2019,"CASH, REPO, SECLEND EQUITY",512532736,HOUSE
11/09/2019,COMMODITY DERIVATIVES,3694778,CLIENT
11/09/2019,COMMODITY DERIVATIVES,3064778,HOUSE
11/09/2019,CORPORATE BOND LIQUIDATION GROUP,39033,CLIENT
11/09/2019,EQUITY DERIVATIVES,12512164369,CLIENT
11/09/2019,EQUITY DERIVATIVES,6222792899,HOUSE
11/09/2019,FIXED INCOME DERIVATIVES,7662002099,CLIENT
11/09/2019,FIXED INCOME DERIVATIVES,553028204,HOUSE
11/09/2019,FIXED INCOME DERIVATIVES ETF,12587886,CLIENT
11/09/2019,FIXED INCOME DERIVATIVES ETF,267846,HOUSE
11/09/2019,FX DERIVATIVES,10538379,CLIENT
11/09/2019,GC POOLING,315359306,CLIENT
11/09/2019,GC POOLING,2429939155,HOUSE
11/09/2019,OTC IRS,5472058311,CLIENT
11/09/2019,OTC IRS,4289397043,HOUSE
11/09/2019,PRECIOUS METALS DERIVATIVES,15490288,CLIENT
11/09/2019,PRECIOUS METALS DERIVATIVES,52889832,HOUSE
11/09/2019,SUPPLEMENTARY MARGINS,1320258346,CLIENT
11/09/2019,SUPPLEMENTARY MARGINS,808697359,HOUSE
12/09/2019,ASIA COOPERATION PRODUCTS,4063094,CLIENT
12/09/2019,"CASH, REPO, SECLEND BOND",32152648,CLIENT
12/09/2019,"CASH, REPO, SECLEND BOND",1384335120,HOUSE
12/09/2019,"CASH, REPO, SECLEND EQUITY",761287919,CLIENT
12/09/2019,"CASH, REPO, SECLEND EQUITY",507258263,HOUSE
12/09/2019,COMMODITY DERIVATIVES,3619290,CLIENT
12/09/2019,COMMODITY DERIVATIVES,2989920,HOUSE
12/09/2019,CORPORATE BOND LIQUIDATION GROUP,39005,CLIENT
12/09/2019,EQUITY DERIVATIVES,12800540149,CLIENT
12/09/2019,EQUITY DERIVATIVES,6293829711,HOUSE
12/09/2019,FIXED INCOME DERIVATIVES,7645727027,CLIENT
12/09/2019,FIXED INCOME DERIVATIVES,564105011,HOUSE
12/09/2019,FIXED INCOME DERIVATIVES ETF,12883266,CLIENT
12/09/2019,FIXED INCOME DERIVATIVES ETF,60301,HOUSE
12/09/2019,FX DERIVATIVES,10257903,CLIENT
12/09/2019,GC POOLING,346679150,CLIENT
12/09/2019,GC POOLING,2576297662,HOUSE
12/09/2019,OTC IRS,5517381887,CLIENT
12/09/2019,OTC IRS,4325757961,HOUSE
12/09/2019,PRECIOUS METALS DERIVATIVES,19400297,CLIENT
12/09/2019,PRECIOUS METALS DERIVATIVES,46832363,HOUSE
12/09/2019,SUPPLEMENTARY MARGINS,1320258346,CLIENT
12/09/2019,SUPPLEMENTARY MARGINS,813697359,HOUSE
13/09/2019,ASIA COOPERATION PRODUCTS,4063094,CLIENT
13/09/2019,"CASH, REPO, SECLEND BOND",147521448,CLIENT
13/09/2019,"CASH, REPO, SECLEND BOND",1372813604,HOUSE
13/09/2019,"CASH, REPO, SECLEND EQUITY",804312834,CLIENT
13/09/2019,"CASH, REPO, SECLEND EQUITY",524129985,HOUSE
13/09/2019,COMMODITY DERIVATIVES,3612052,CLIENT
13/09/2019,COMMODITY DERIVATIVES,2986210,HOUSE
13/09/2019,CORPORATE BOND LIQUIDATION GROUP,38867,CLIENT
13/09/2019,EQUITY DERIVATIVES,12897155072,CLIENT
13/09/2019,EQUITY DERIVATIVES,6264621245,HOUSE
13/09/2019,FIXED INCOME DERIVATIVES,7664625986,CLIENT
13/09/2019,FIXED INCOME DERIVATIVES,516408443,HOUSE
13/09/2019,FIXED INCOME DERIVATIVES ETF,12889391,CLIENT
13/09/2019,FIXED INCOME DERIVATIVES ETF,41227,HOUSE
13/09/2019,FX DERIVATIVES,10131640,CLIENT
13/09/2019,GC POOLING,362550927,CLIENT
13/09/2019,GC POOLING,2431345525,HOUSE
13/09/2019,OTC IRS,5303455792,CLIENT
13/09/2019,OTC IRS,4178211451,HOUSE
13/09/2019,PRECIOUS METALS DERIVATIVES,20243747,CLIENT
13/09/2019,PRECIOUS METALS DERIVATIVES,58382067,HOUSE
13/09/2019,SUPPLEMENTARY MARGINS,1353235574,CLIENT
13/09/2019,SUPPLEMENTARY MARGINS,826341235,HOUSE
16/09/2019,ASIA COOPERATION PRODUCTS,1635505,CLIENT
16/09/2019,"CASH, REPO, SECLEND BOND",144680698,CLIENT
16/09/2019,"CASH, REPO, SECLEND BOND",1426632307,HOUSE
16/09/2019,"CASH, REPO, SECLEND EQUITY",762885118,CLIENT
16/09/2019,"CASH, REPO, SECLEND EQUITY",490667052,HOUSE
16/09/2019,COMMODITY DERIVATIVES,3867529,CLIENT
16/09/2019,COMMODITY DERIVATIVES,3215328,HOUSE
16/09/2019,CORPORATE BOND LIQUIDATION GROUP,38773,CLIENT
16/09/2019,EQUITY DERIVATIVES,12459814998,CLIENT
16/09/2019,EQUITY DERIVATIVES,6266021508,HOUSE
16/09/2019,FIXED INCOME DERIVATIVES,7677345927,CLIENT
16/09/2019,FIXED INCOME DERIVATIVES,531113383,HOUSE
16/09/2019,FIXED INCOME DERIVATIVES ETF,12774415,CLIENT
16/09/2019,FIXED INCOME DERIVATIVES ETF,10684,HOUSE
16/09/2019,FX DERIVATIVES,10397947,CLIENT
16/09/2019,GC POOLING,320912824,CLIENT
16/09/2019,GC POOLING,2567861013,HOUSE
16/09/2019,OTC IRS,5540809416,CLIENT
16/09/2019,OTC IRS,4353820277,HOUSE
16/09/2019,PRECIOUS METALS DERIVATIVES,16657267,CLIENT
16/09/2019,PRECIOUS METALS DERIVATIVES,47692247,HOUSE
16/09/2019,SUPPLEMENTARY MARGINS,1159946748,CLIENT
16/09/2019,SUPPLEMENTARY MARGINS,831964423,HOUSE
17/09/2019,ASIA COOPERATION PRODUCTS,1813953,CLIENT
17/09/2019,"CASH, REPO, SECLEND BOND",164057701,CLIENT
17/09/2019,"CASH, REPO, SECLEND BOND",1411340476,HOUSE
17/09/2019,"CASH, REPO, SECLEND EQUITY",682330522,CLIENT
17/09/2019,"CASH, REPO, SECLEND EQUITY",484175905,HOUSE
17/09/2019,COMMODITY DERIVATIVES,4991059,CLIENT
17/09/2019,COMMODITY DERIVATIVES,4068820,HOUSE
17/09/2019,CORPORATE BOND LIQUIDATION GROUP,38659,CLIENT
17/09/2019,EQUITY DERIVATIVES,12351315004,CLIENT
17/09/2019,EQUITY DERIVATIVES,6297736001,HOUSE
17/09/2019,FIXED INCOME DERIVATIVES,7660236713,CLIENT
17/09/2019,FIXED INCOME DERIVATIVES,482008944,HOUSE
17/09/2019,FIXED INCOME DERIVATIVES ETF,12616897,CLIENT
17/09/2019,FIXED INCOME DERIVATIVES ETF,226,HOUSE
17/09/2019,FX DERIVATIVES,10663346,CLIENT
17/09/2019,GC POOLING,369752231,CLIENT
17/09/2019,GC POOLING,2666572596,HOUSE
17/09/2019,OTC IRS,5611361327,CLIENT
17/09/2019,OTC IRS,4448523424,HOUSE
17/09/2019,PRECIOUS METALS DERIVATIVES,16363687,CLIENT
17/09/2019,PRECIOUS METALS DERIVATIVES,45437446,HOUSE
17/09/2019,SUPPLEMENTARY MARGINS,1159946748,CLIENT
17/09/2019,SUPPLEMENTARY MARGINS,845464423,HOUSE
18/09/2019,ASIA COOPERATION PRODUCTS,3756944,CLIENT
18/09/2019,"CASH, REPO, SECLEND BOND",43407155,CLIENT
18/09/2019,"CASH, REPO, SECLEND BOND",1388319812,HOUSE
18/09/2019,"CASH, REPO, SECLEND EQUITY",600172062,CLIENT
18/09/2019,"CASH, REPO, SECLEND EQUITY",470944419,HOUSE
18/09/2019,COMMODITY DERIVATIVES,4956015,CLIENT
18/09/2019,COMMODITY DERIVATIVES,4060252,HOUSE
18/09/2019,CORPORATE BOND LIQUIDATION GROUP,36954,CLIENT
18/09/2019,EQUITY DERIVATIVES,13057075077,CLIENT
18/09/2019,EQUITY DERIVATIVES,6511887301,HOUSE
18/09/2019,FIXED INCOME DERIVATIVES,7684488794,CLIENT
18/09/2019,FIXED INCOME DERIVATIVES,532791201,HOUSE
18/09/2019,FIXED INCOME DERIVATIVES ETF,12613601,CLIENT
18/09/2019,FIXED INCOME DERIVATIVES ETF,235,HOUSE
18/09/2019,FX DERIVATIVES,10444919,CLIENT
18/09/2019,GC POOLING,433544470,CLIENT
18/09/2019,GC POOLING,2379861798,HOUSE
18/09/2019,OTC IRS,5709150266,CLIENT
18/09/2019,OTC IRS,4469495548,HOUSE
18/09/2019,PRECIOUS METALS DERIVATIVES,10306424,CLIENT
18/09/2019,PRECIOUS METALS DERIVATIVES,34131936,HOUSE
18/09/2019,SUPPLEMENTARY MARGINS,1159946748,CLIENT
18/09/2019,SUPPLEMENTARY MARGINS,846464423,HOUSE
19/09/2019,ASIA COOPERATION PRODUCTS,1345663,CLIENT
19/09/2019,"CASH, REPO, SECLEND BOND",43249163,CLIENT
19/09/2019,"CASH, REPO, SECLEND BOND",1326503963,HOUSE
19/09/2019,"CASH, REPO, SECLEND EQUITY",601267520,CLIENT
19/09/2019,"CASH, REPO, SECLEND EQUITY",449079909,HOUSE
19/09/2019,COMMODITY DERIVATIVES,4955307,CLIENT
19/09/2019,COMMODITY DERIVATIVES,4063392,HOUSE
19/09/2019,CORPORATE BOND LIQUIDATION GROUP,36940,CLIENT
19/09/2019,EQUITY DERIVATIVES,13514583093,CLIENT
19/09/2019,EQUITY DERIVATIVES,6634758382,HOUSE
19/09/2019,FIXED INCOME DERIVATIVES,7732744998,CLIENT
19/09/2019,FIXED INCOME DERIVATIVES,544521413,HOUSE
19/09/2019,FIXED INCOME DERIVATIVES ETF,12662349,CLIENT
19/09/2019,FIXED INCOME DERIVATIVES ETF,247605,HOUSE
19/09/2019,FX DERIVATIVES,10571514,CLIENT
19/09/2019,GC POOLING,369014943,CLIENT
19/09/2019,GC POOLING,2557422124,HOUSE
19/09/2019,OTC IRS,5689800331,CLIENT
19/09/2019,OTC IRS,4502777532,HOUSE
19/09/2019,PRECIOUS METALS DERIVATIVES,14124998,CLIENT
19/09/2019,PRECIOUS METALS DERIVATIVES,55784579,HOUSE
19/09/2019,SUPPLEMENTARY MARGINS,1159946748,CLIENT
19/09/2019,SUPPLEMENTARY MARGINS,848464423,HOUSE
20/09/2019,ASIA COOPERATION PRODUCTS,1768525,CLIENT
20/09/2019,"CASH, REPO, SECLEND BOND",45761889,CLIENT
20/09/2019,"CASH, REPO, SECLEND BOND",1319025543,HOUSE
20/09/2019,"CASH, REPO, SECLEND EQUITY",1829448315,CLIENT
20/09/2019,"CASH, REPO, SECLEND EQUITY",1203709077,HOUSE
20/09/2019,COMMODITY DERIVATIVES,4982241,CLIENT
20/09/2019,COMMODITY DERIVATIVES,4084699,HOUSE
20/09/2019,CORPORATE BOND LIQUIDATION GROUP,36958,CLIENT
20/09/2019,EQUITY DERIVATIVES,12836355387,CLIENT
20/09/2019,EQUITY DERIVATIVES,6504552315,HOUSE
20/09/2019,FIXED INCOME DERIVATIVES,7692652715,CLIENT
20/09/2019,FIXED INCOME DERIVATIVES,570431885,HOUSE
20/09/2019,FIXED INCOME DERIVATIVES ETF,12649665,CLIENT
20/09/2019,FIXED INCOME DERIVATIVES ETF,249580,HOUSE
20/09/2019,FX DERIVATIVES,10561965,CLIENT
20/09/2019,GC POOLING,349209964,CLIENT
20/09/2019,GC POOLING,2547278619,HOUSE
20/09/2019,OTC IRS,6381749673,CLIENT
20/09/2019,OTC IRS,4506577832,HOUSE
20/09/2019,PRECIOUS METALS DERIVATIVES,15696459,CLIENT
20/09/2019,PRECIOUS METALS DERIVATIVES,44455796,HOUSE
20/09/2019,SUPPLEMENTARY MARGINS,1183067956,CLIENT
20/09/2019,SUPPLEMENTARY MARGINS,837107458,HOUSE
23/09/2019,ASIA COOPERATION PRODUCTS,3367815,CLIENT
23/09/2019,"CASH, REPO, SECLEND BOND",45808322,CLIENT
23/09/2019,"CASH, REPO, SECLEND BOND",1248013226,HOUSE
23/09/2019,"CASH, REPO, SECLEND EQUITY",1837984933,CLIENT
23/09/2019,"CASH, REPO, SECLEND EQUITY",1194669246,HOUSE
23/09/2019,COMMODITY DERIVATIVES,4974694,CLIENT
23/09/2019,COMMODITY DERIVATIVES,4071977,HOUSE
23/09/2019,EQUITY DERIVATIVES,12225205334,CLIENT
23/09/2019,EQUITY DERIVATIVES,6290021637,HOUSE
23/09/2019,FIXED INCOME DERIVATIVES,7676537867,CLIENT
23/09/2019,FIXED INCOME DERIVATIVES,588569011,HOUSE
23/09/2019,FIXED INCOME DERIVATIVES ETF,12886509,CLIENT
23/09/2019,FIXED INCOME DERIVATIVES ETF,247958,HOUSE
23/09/2019,FX DERIVATIVES,10994788,CLIENT
23/09/2019,GC POOLING,346317601,CLIENT
23/09/2019,GC POOLING,2373665498,HOUSE
